He also inaugurated a dialysis centre at Bijapur Hospital.	તેમણે બીજાપુર હોસ્પિટલમાં ડાયાલીસિસ સેન્ટરનું પણ ઉદઘાટન કર્યું હતું.
The Prime Minister laid the foundation stone for construction of 1988 km of PMGSY roads in LWE areas; other road connectivity projects in LWE areas; water supply scheme of Bijapur; and two bridges.	પ્રધાનમંત્રીએ એલડબલ્યુઇ (નક્સલગ્રસ્ત વિસ્તારો)માં 1988 કિલોમીટર લંબાઈનાં પીએમજીએસવાય રોડ, આ જ વિસ્તારોમાં અન્ય એક માર્ગ પરિયોજના, બીજાપુરમાં પાણી પુરવઠા યોજના અને બે પુલોનાં નિર્માણનું શિલારોપણ કર્યું હતું.
Addressing an enthusiastic gathering, the Prime Minister paid homage to the martyrs from the region who had fought against British Imperialism.	ઉત્સાહી જનમેદનીને સંબોધતા પ્રધાનમંત્રીએ એ વિસ્તારનાં શહીદોને શ્રદ્ધાસુમન અર્પણ કર્યા હતાં, જેઓ બ્રિટિશ સામ્રાજ્યવાદ સામે લડ્યાં હતાં.
He also paid homage to the security personnel who laid down their lives in Naxal-Maoist attacks, in the region.	તેમણે આ વિસ્તારમાં નક્સલવાદી-માઓવાદી હુમલામાં શહીદ થયેલા સુરક્ષા જવાનોને શ્રદ્ધાજંલિ પણ અર્પણ કરી હતી.
The Prime Minister noted that the Union Government had earlier launched two significant development initiatives, the Syama Prasad Mukherjee Rurban Mission, and the Pradhan Mantri Gramin Awaas Yojana, from Chhattisgarh.	પ્રધાનમંત્રીએ નોંધ્યું હતું કે, અગાઉ કેન્દ્ર સરકારે છત્તીસગઢમાંથી બે મહત્ત્વપૂર્ણ વિકાસ પહેલો – શ્યામા પ્રસાદ મુખર્જી રુર્બન મિશન અને પ્રધાનમંત્રી ગ્રામીણ આવાસ યોજનાઓનો શુભારંભ કર્યો હતો.
Today he added, Ayushman Bharat and Gram Swaraj Abhiyan, are being launched from the State.	તેમણે ઉમેર્યું હતું કે, આજે રાજ્યમાંથી આયુષ્માન ભારત અને ગ્રામ સ્વરાજ અભિયાન શરૂ કરવામાં આવ્યું છે.
He said that the Gram Swaraj Abhiyan would ensure that all development initiatives launched by the Union Government in the last four years, reach the poor and disadvantaged sections of society.	તેમણે જણાવ્યું હતું કે, ગ્રામ સ્વરાજ અભિયાન સુનિશ્ચિત કરશે કે છેલ્લાં ચાર વર્ષમાં કેન્દ્ર સરકારે તમામ વિકાસલક્ષી પહેલો શરૂ કરી છે, જેથી ગરીબો અને સમાજનાં વંચિત સમુદાયો સુધી વિકાસનાં મીઠાં ફળ પહોંચે.
He said that the Gram Swaraj Abhiyan would extend from today till the 5th of May.	તેમણે જણાવ્યું હતું કે, ગ્રામ સ્વરાજ અભિયાન આજથી 5 મે સુધી ચાલશે.
The Prime Minister said Babasaheb Ambedkar had a key role to play in the establishment of “aspiration” in the hearts and minds of crores of people.	પ્રધાનમંત્રીએ કહ્યું હતું કે, બાબાસાહેબ આંબેડકરે કરોડૉ લોકોનાં દિલોદિમાગમાં “આકાંક્ષા”ને પાંખો આપવામાં મહત્ત્વપૂર્ણ ભૂમિકા ભજવી હતી.
Explaining the significance of holding this event in Bijapur today, the Prime Minister said that Bijapur is one of the over 100 aspirational districts in the country, which have got left behind in the development journey.	આજે બીજાપુરમાં આ કાર્યક્રમ યોજવાનું મહત્ત્વ સમજાવતાં પ્રધાનમંત્રીએ કહ્યું હતું કે, બીજાપુર દેશમાં 100થી વધુ આકાંક્ષી જિલ્લાઓમાંનો એક જિલ્લો છે, જે વિકાસની સફરમાં પાછળ રહી ગયો છે.
He said he wants to convert these districts, hitherto labelled as “backward” into aspirational and ambitious districts.	તેમણે જણાવ્યું હતું કે, તેઓ આ જિલ્લાઓને “પછાત” જિલ્લાઓમાંથી આકાંક્ષી અને મહત્ત્વાકાંક્ષી જિલ્લાઓમાં બદલવા ઇચ્છે છે.
These districts will no longer remain dependent and backward, he asserted.	આ જિલ્લાઓ લાંબો સમય પરતંત્ર અને પછાત નહીં રહે તેવું તેમણે ભારપૂર્વક જણાવ્યું હતું.
He said that if the district administration, the public representatives and the people all join hands in a mass movement, then, unprecedented results can be achieved.	તેમણે કહ્યું હતું કે, જો જિલ્લા વહીવટીતંત્ર, જનપ્રતિનિધિઓ અને જનતા – આ તમામ ખભેખભો મિલાવીને જન આંદોલન કરે, તો પછી અભૂતપૂર્વ પરિણામો પ્રાપ્ત થઈ શકશે.
The Prime Minister said that the Ayushman Bharat scheme will go a long way in ending social imbalance, and ensuring social justice in the country.	પ્રધાનમંત્રીએ કહ્યું હતું કે, આયુષ્માન ભારત યોજના લાંબા ગાળે સામાજિક અસંતુલન દૂર કરશે તથા દેશમાં સામાજિક ન્યાય સુનિશ્ચિત કરે છે.
He said that in the first phase of this scheme, an effort would be made to bring about a sea change in primary healthcare.	તેમણે જણાવ્યું હતું કે, આ યોજનાનાં પ્રથમ તબક્કામાં પ્રયાસ મુખ્ય સ્વાસ્થ્ય સુવિધામાં પરિવર્તનનો પવન ફૂંકવાનો રહેશે.
He said sub centres and primary health centres at 1.5 lakh places in the country would now be developed as Health and Wellness Centres.	તેમણે કહ્યું હતું કે, દેશમાં હવે હેલ્થ એન્ડ વેલનેસ સેન્ટર્સ તરીકે 1.5 લાખ સ્થળોમાં પેટાકેન્દ્રો અને પ્રાથમિક સારવાર કેન્દ્રો વિકસાવવામાં આવશે.
He said the aim is to complete this task by 2022.	તેમણે જણાવ્યું હતું કે, આ કામગીરી વર્ષ 2022 સુધીમાં પૂર્ણ કરવાનો લક્ષ્યાંક છે.
He said these Health and Wellness Centres would function like a family doctor for the poor.	તેમણે કહ્યું હતું કે, આ હેલ્થ એન્ડ વેલનેસ કેન્દ્રો ગરીબો માટે ફેમિલી ડૉક્ટરની જેમ કામ કરશે.
He said the next target of Ayushman Bharat would be to provide financial assistance of upto Rs. 5 lakh to the poor, for medical treatment.	તેમણે જણાવ્યું હતું કે, આયુષ્માન ભારતનો આગામી લક્ષ્યાંક ગરીબોને તબીબી સારવાર માટે રૂ. 5 લાખ સુધીની નાણાકીય સહાય પ્રદાન કરવાનો છે.
The Prime Minister appreciated the Chief Minister of Chhattisgarh, Dr. Raman Singh, for the development work done in the State over the last fourteen years.	પ્રધાનમંત્રીએ છત્તીસગઢનાં મુખ્યમંત્રી ડૉ. રમણ સિંહનાં રાજ્યમાં છેલ્લાં 14 વર્ષનાં શાસનકાળમાં વિકાસલક્ષી કાર્યોની પ્રશંસા કરી હતી.
In particular, he appreciated the development initiatives carried out in the southern districts of Sukma, Dantewada and Bijapur.	ખાસ કરીને તેમણે સુકમા, દાંતેવાડા અને બીજાપુરનાં દક્ષિણ જિલ્લાઓમાં વિકાસલક્ષી પહેલોની પ્રશંસા કરી હતી.
He said Bastar would soon be recognised as an economic hub.	તેમણે જણાવ્યું હતું કે બસ્તર ટૂંક સમયમાં આર્થિક વિકાસનું કેન્દ્ર બની જશે.
He emphasized the importance of connectivity for ending regional imbalances.	તેમણે પ્રાદેશિક અંસતુલનનો અંત લાવવા માટે જોડાણનાં મહત્ત્વ પર ભાર મૂક્યો હતો.
In this context, he mentioned the connectivity projects launched today.	આ સંદર્ભમાં તેમણે આજે જોડાણ પરિયોજનાઓનો શુભારંભ કર્યો હતો.
The Prime Minister asserted that the initiatives and decisions taken by the Union Government indicate its commitment to the welfare of the poor and weaker sections of society.	પ્રધાનમંત્રીએ ભારપૂર્વક જણાવ્યું હતું કે, કેન્દ્ર સરકારની પહેલો અને નિર્ણયો ગરીબોનાં કલ્યાણ પ્રત્યે તેની પ્રતિબદ્ધતા અને સમાજનાં આર્થિક રીતે નબળાં વર્ગોનાં કલ્યાણ માટેની કટિબદ્ધતાનો સંકેત આપે છે.
In this context, he mentioned the Van Dhan Yojana, and other decisions taken for the benefit of the tribal communities.	આ સંદર્ભમાં તેમણે વન ધન યોજના અને આદિવાસી સમુદાયોનાં લાભ માટે લેવાયેલા અન્ય નિર્ણયોનો ઉલ્લેખ કર્યો હતો.
He mentioned schemes such as Swachh Bharat Mission, Beti Bachao – Beti Padhao, and Ujjwala Yojana, which have benefited women.	તેમણે સ્વચ્છ ભારત અભિયાન, બેટી બચાવો – બેટી પઢાઓ અને ઉજ્જવલા યોજના જેવી યોજનાઓનો ઉલ્લેખ કર્યો હતો, જેનાથી મહિલાઓને લાભ થાય છે.
The Prime Minister, Shri Narendra Modi, today addressed the Rashtriya Jan Jagriti Dharam Sammelan at Srisailam via video conference.	પ્રધાનમંત્રી શ્રી નરેન્દ્ર મોદીએ આજે (17 માર્ચ, 2018) વીડિયો કોન્ફરન્સનાં માધ્યમથી શ્રીશૈલમ ખાતે રાષ્ટ્રીય જન જાગૃતિ ધરમ સંમેલનને સંબોધન કર્યું હતું.
Wishing everyone on the occasion of Ugadi, the Prime Minister said that Ugadi is a festival of new beginnings and new hopes.	ઉગાદીનાં તહેવાર નિમિત્તે તમામને શુભેચ્છાઓ પાઠવતા પ્રધાનમંત્રીએ જણાવ્યું કે ઉગાદી એ નવી શરૂઆત અને નવી આશાઓનો ઉત્સવ છે.
The Prime Minister said that the Government is working on various schemes with clear targets and timelines.	પ્રધાનમંત્રીએ જણાવ્યું કે સરકાર સ્પષ્ટ લક્ષ્યો અને સમયસૂચકતા સાથે અનેક યોજનાઓ પર કામ કરી રહી છે.
In this context, he mentioned the progress made in terms of opening Jan Dhan accounts, insurance for the poor, Ujjwala cooking gas connections, Mudra Yojana and Pradhan Mantri Awaas Yojana etc.	આ સંદર્ભમાં તેમણે જન ધન ખાતા ખોલવા, ગરીબો માટે વીમો, ઉજ્જવલા રાંધણગેસ જોડાણો, મુદ્રા યોજના અને પ્રધાનમંત્રી આવાસ યોજના વગેરેમાં કરવામાં થયેલી પ્રગતિનો પણ ઉલ્લેખ કર્યો હતો.
He said the speed of infrastructure development has significantly increased.	તેમણે કહ્યું કે, માળખાગત બાંધકામની ઝડપમાં નોંધપાત્ર વધારો થયો છે.
He also mentioned the Ayushman Bharat scheme and the National Nutrition Mission.	તેમણે આયુષ્માન ભારત યોજના અને રાષ્ટ્રીય પોષણ મિશનનો પણ ઉલ્લેખ કર્યો હતો.
He said that the Swachh Bharat Mission has led to significant increase in sanitation coverage in the country.	તેમણે વધુમાં જણાવ્યું કે સ્વચ્છ ભારત મિશન દ્વારા દેશમાં સ્વચ્છતાનાંવ્યાપમાં પણ વધારો થયો છે.
The Prime Minister said that today, the people want the country to rid itself of its weaknesses as soon as possible.	પ્રધાનમંત્રીએ જણાવ્યું કે, આજે લોકો દેશને તેની નબળાઈમાંઓથી ખૂબ જડપથી મુક્ત કરવા માંગે છે.
The Union Cabinet chaired by the Prime Minister Shri Narendra Modi has approved the policy for providing preference to domestically manufactured iron & steel products on Government procurement.	પ્રધાનમંત્રી શ્રી નરેન્દ્ર મોદીની અધ્યક્ષતામાં કેન્દ્રીય મંત્રીમંડળની બેઠકમાં સરકારી ખરીદીમાં સ્થાનિક ઉત્પાદિત આયર્ન અને સ્ટીલ ઉત્પાદનોને પ્રાથમિકતા પ્રદાન કરવા માટે મંજૂરી આપી છે.
This policy seeks to accomplish the PM’s vision of ‘Make in India’ with objective of nation building and encourage encourage domestic manufacturing.	આ નીતિ રાષ્ટ્રનિર્માણના ઉદ્દેશ સાથે પ્રધાનમંત્રીના ‘મેક ઇન ઇન્ડિયા’ના વિઝનને પૂર્ણ કરવા અને સ્થાનિક ઉત્પાદનને પ્રોત્સાહન આપવા ઇચ્છે છે.
The policy mandates to provide preference to Domestically Manufactured Iron & Steel Products (DM1&SP), in Government Procurement.	નીતિ સરકારી ખરીદીમાં સ્થાનિક રીતે ઉત્પાદિત આયર્ન અને સ્ટીલ ઉત્પાદનો (ડીએમઆઇએન્ડએસપી)ને પ્રાથમિકતા પ્રદાન કરે છે.
The policy is applicable on all government tenders where price bid is yet to be opened,	નીતિ તમામ સરકારી ટેન્ડર્સ પર લાગુ છે, જેમાં કિંમતની બિડ હજુ ખોલવામાં આવી નથી.
DMI&SP policy provides a minimum value addition of 15% in notified steel products which are covered under preferential procurement.	ડીએમઆઇએન્ડએસપી નીતિ નોટિફાઇડ સ્ટીલ ઉત્પાદનોમાં 15 ટકાનું લઘુતમ મૂલ્ય સંવર્ધન પ્રદાન કરે છે, જેને પસંદગીની ખરીદી હેઠળ આવરી લેવામાં આવી છે.
In order to provide flexibility, Ministry of Steel may review specified steel products and the minimum value addition criterion.	સ્ટીલ મંત્રાલય અનુકૂળતા પ્રદાન કરવા સ્ટીલ ઉત્પાદનો અને લઘુતમ મૂલ્ય સંવર્ધન માપદંડની સમીક્ષા કરી શકે છે.
While implementing who shall provide the policy, it poses trust on each domestic manufacturer who shall provide self-certification to the procuring Government agency declaring that the iron & steel products are domestically manufactured in terms of the domestic value addition prescribed.	જ્યારે નીતિ પ્રદાનકર્તા અમલીકરણ કરશે, ત્યારે સેલ્ફ-સર્ટિફિકેશન પ્રદાન કરનાર દરેક સ્થાનિક ઉત્પાદક પર વિશ્વાસ મૂકે છે તથા જાહેર કરે છે કે આયર્ન અને સ્ટીલ ઉત્પાદનોનું સૂચિત સ્થાનિક મૂલ્ય સંવર્ધનની દ્રષ્ટિએ સ્થાનિક રીતે ઉત્પાદન કરવામાં આવે છે.
It shall not normally be the responsibility of procuring agency to verify the correctness of the claim.	દાવાની સચોટતાની ખરાઈ કરવાની જવાબદારી ખરીદ એજન્સીની નહીં રહે.
In few cases, the onus of demonstrating the correctness-of the same shall be on the bidder when asked to do so.	થોડા કેસોમાં આ માટેની સચોટતા પ્રદર્શિત કરવાની જવાબદારી બિડર પર રહેશે અને જ્યારે તેને પૂછવામાં આવશે, ત્યારે તેણે આવું કરવું પડશે.
In case any manufacturer is aggrieved, a grievance redressal committee set up under the Ministry op Steel shall dispose of the complaint in a time bound manner, in four weeks	કોઈ પણ ઉત્પાદક અસંતુષ્ટ હશે, તો સ્ટીલ મંત્રાલય હેઠળ ફરિયાદ નિવારણ સમિતિ સ્થાપિત કરવામાં આવશે, જે ચાર અઠવાડિયામાં ફરિયાદનો નિકાલ કરશે.
There are provisions in the policy for waivers to all such procurements, where specific grades of steel are not manufactured in the country, or the quantities as per the demand of the project cannot be met through domestic sources.	આ તમામ પ્રકારની ખરીદીને મુક્તિ આપવા નીતિમાં જોગવાઈ કરવામાં આવી છે, જેમાં ચોક્કસ ગ્રેડના સ્ટીલનું ઉત્પાદન દેશમાં થતું નથી, કે પ્રોજેક્ટની માગ મુજબ જથ્થો સ્થાનિક સ્ત્રોતો મારફતે મળી શકે નહીં.
The policy is envisaged to promote growth and development of domestic steel Industry and reduce the inclination to use, low quality low cost imported steel in Government funded projects.	નીતિ સ્થાનિક સ્ટીલ ઉદ્યોગની વૃદ્ધિ અને વિકાસને પ્રોત્સાહન આપવા તથા સરકારી ફંડેડ પ્રોજેક્ટ્સમાં નીચી ગુણવત્તા ધરાવતા ઓછા ખર્ચના આયાતી સ્ટીલ તરફનો ઝુકાવ ઘટાડવાનો આશય ધરાવે છે.
The Prime Minister Shri Narendra Modi has greeted the people of Nagaland on their Statehood Day.	પ્રધાનમંત્રી શ્રી નરેન્દ્ર મોદીએ નાગાલેન્ડનાં લોકોને રાજ્યનાં સ્થાપના દિવસ નિમિત્તે શુભેચ્છા પાઠવી હતી.
“Statehood Day greetings to the people of Nagaland.	પ્રધાનમંત્રીએ કહ્યું, “રાજ્યના સ્થાપના દિવસ નિમિત્તે નાગાલેન્ડનાં લોકોને શુભેચ્છાઓ.
The Prime Minister, Shri Narendra Modi, today attended a book release function to commemorate Constitution Day, at Parliament House Annexe.	પ્રધાનમંત્રી શ્રી નરેન્દ્ર મોદીએ આજે બંધારણ દિવસની ઉજવણી પર પાર્લામેન્ટ હાઉસ એનેક્સીમાં પુસ્તક વિમોચનના કાર્યક્રમમાં હાજરી આપી હતી.
Two books: an updated version of the Constitution of India; and “Making of the Constitution” were released on the occasion.	આ પ્રસંગે બે પુસ્તકોઃ ભારતીય બંધારણની નવી આવૃત્તિ અને “મેકિંગ ઓફ ધ કોન્સ્ટિટ્યૂશન (બંધારણની રચના)”નું લોકાર્પણ થયું હતું.
Speaking on the occasion, the Prime Minister said that 26 November is being celebrated as Constitution Day since 2015.	આ પ્રસંગે પ્રધાનમંત્રીએ જણાવ્યું હતું કે, 26 નવેમ્બરને વર્ષ 2015થી બંધારણ દિવસ તરીકે ઉજવવામાં આવે છે.
